,gameCreation,gameDuration,gameId,gameMode,gameType,gameVersion,mapId,platformId,queueId,seasonId,date,shortVersion,participantId,player.accountId,player.currentAccountId,player.currentPlatformId,player.matchHistoryUri,player.platformId,player.profileIcon,player.summonerId,player.summonerName,championId,highestAchievedSeasonTier,spell1Id,spell2Id,stats.assists,stats.champLevel,stats.combatPlayerScore,stats.damageDealtToObjectives,stats.damageDealtToTurrets,stats.damageSelfMitigated,stats.deaths,stats.doubleKills,stats.firstBloodAssist,stats.firstBloodKill,stats.firstInhibitorAssist,stats.firstInhibitorKill,stats.firstTowerAssist,stats.firstTowerKill,stats.goldEarned,stats.goldSpent,stats.inhibitorKills,stats.item0,stats.item1,stats.item2,stats.item3,stats.item4,stats.item5,stats.item6,stats.killingSprees,stats.kills,stats.largestCriticalStrike,stats.largestKillingSpree,stats.largestMultiKill,stats.longestTimeSpentLiving,stats.magicDamageDealt,stats.magicDamageDealtToChampions,stats.magicalDamageTaken,stats.neutralMinionsKilled,stats.neutralMinionsKilledEnemyJungle,stats.neutralMinionsKilledTeamJungle,stats.objectivePlayerScore,stats.participantId,stats.pentaKills,stats.perk0,stats.perk0Var1,stats.perk0Var2,stats.perk0Var3,stats.perk1,stats.perk1Var1,stats.perk1Var2,stats.perk1Var3,stats.perk2,stats.perk2Var1,stats.perk2Var2,stats.perk2Var3,stats.perk3,stats.perk3Var1,stats.perk3Var2,stats.perk3Var3,stats.perk4,stats.perk4Var1,stats.perk4Var2,stats.perk4Var3,stats.perk5,stats.perk5Var1,stats.perk5Var2,stats.perk5Var3,stats.perkPrimaryStyle,stats.perkSubStyle,stats.physicalDamageDealt,stats.physicalDamageDealtToChampions,stats.physicalDamageTaken,stats.playerScore0,stats.playerScore1,stats.playerScore2,stats.playerScore3,stats.playerScore4,stats.playerScore5,stats.playerScore6,stats.playerScore7,stats.playerScore8,stats.playerScore9,stats.quadraKills,stats.sightWardsBoughtInGame,stats.timeCCingOthers,stats.totalDamageDealt,stats.totalDamageDealtToChampions,stats.totalDamageTaken,stats.totalHeal,stats.totalMinionsKilled,stats.totalPlayerScore,stats.totalScoreRank,stats.totalTimeCrowdControlDealt,stats.totalUnitsHealed,stats.tripleKills,stats.trueDamageDealt,stats.trueDamageDealtToChampions,stats.trueDamageTaken,stats.turretKills,stats.unrealKills,stats.visionScore,stats.visionWardsBoughtInGame,stats.wardsKilled,stats.wardsPlaced,stats.win,teamId,timeline.creepsPerMinDeltas.0-10,timeline.creepsPerMinDeltas.10-20,timeline.creepsPerMinDeltas.20-30,timeline.creepsPerMinDeltas.30-end,timeline.csDiffPerMinDeltas.0-10,timeline.csDiffPerMinDeltas.10-20,timeline.csDiffPerMinDeltas.20-30,timeline.csDiffPerMinDeltas.30-end,timeline.damageTakenDiffPerMinDeltas.0-10,timeline.damageTakenDiffPerMinDeltas.10-20,timeline.damageTakenDiffPerMinDeltas.20-30,timeline.damageTakenDiffPerMinDeltas.30-end,timeline.damageTakenPerMinDeltas.0-10,timeline.damageTakenPerMinDeltas.10-20,timeline.damageTakenPerMinDeltas.20-30,timeline.damageTakenPerMinDeltas.30-end,timeline.goldPerMinDeltas.0-10,timeline.goldPerMinDeltas.10-20,timeline.goldPerMinDeltas.20-30,timeline.goldPerMinDeltas.30-end,timeline.lane,timeline.participantId,timeline.role,timeline.xpDiffPerMinDeltas.0-10,timeline.xpDiffPerMinDeltas.10-20,timeline.xpDiffPerMinDeltas.20-30,timeline.xpDiffPerMinDeltas.30-end,timeline.xpPerMinDeltas.0-10,timeline.xpPerMinDeltas.10-20,timeline.xpPerMinDeltas.20-30,timeline.xpPerMinDeltas.30-end,baronKills,dominionVictoryScore,dragonKills,firstBaron,firstBlood,firstDragon,firstInhibitor,firstRiftHerald,firstTower,inhibitorKills,riftHeraldKills,towerKills,vilemawKills,win,countnumber
2032,2018-10-20 06:30:55.574,2205,2890665373,CLASSIC,MATCHED_GAME,8.20.249.1952,11,NA1,400,11,2018-10-20,8.2,3,37013139,37013139,NA1,/v1/stats/player_history/NA/37013139,NA,1447,23037187,Fláy ,89,SILVER,4,14,25,16,0,1219,531,37177,9,1,False,False,False,False,True,False,11737,9820,0,2053,3109,3401,3194,1057,3117,3364,1,6,0,2,2,396,10521,6280,17169,0,0,0,0,3,0,8437,626,610,0,8473,747,0,0,8444,1797,0,0,8451,244,0,0,8224,718,0,0,8237,303,0,0,8400,8200,13551,2554,17733,0,0,0,0,0,0,0,0,0,0,0,0,47,34795,9738,38642,6151,54,0,0,3091,5,0,10722,904,3740,0,0,59,4,6,36,True,100,1.1,1.5,1.9,0.8,-2.7,-6.1,-4.699999999999999,-2.4,107.69999999999997,339.0,487.29999999999995,1048.1999999999998,395.09999999999997,879.9,1185.3,2083.6,180.6,301.4,287.0,564.6,BOTTOM,3,SOLO,19.30000000000001,-136.60000000000002,-171.4,323.59999999999997,251.5,362.5,352.0,701.4,1,0,0,True,True,False,False,False,True,1,0,7,0,1,1
2033,2018-10-20 06:30:55.574,2205,2890665373,CLASSIC,MATCHED_GAME,8.20.249.1952,11,NA1,400,11,2018-10-20,8.2,4,36877032,36877032,NA1,/v1/stats/player_history/NA/36877032,NA,3776,22928658,iKledYouNot,136,SILVER,6,4,19,17,0,1950,1950,11538,9,3,False,False,False,False,True,False,14182,12300,0,3151,3116,3030,3009,3027,0,3363,3,9,0,3,2,362,173817,27001,17521,8,0,8,0,4,0,8351,4,0,0,8304,9,0,0,8345,4,0,0,8352,384,0,0,8134,70,5,0,8139,1358,0,0,8300,8100,4801,208,16250,0,0,0,0,0,0,0,0,0,0,0,0,58,178709,27300,35326,4112,175,0,0,5569,1,0,91,91,1555,0,0,25,0,2,16,True,100,4.4,4.4,4.8,5.6,-0.399999999999999,-2.85,-1.099999999999999,5.1,187.10000000000002,47.80000000000001,16.100000000000023,-243.0999999999999,489.09999999999997,785.3,1059.0,1667.4,244.0,417.1,351.7,421.2,MIDDLE,4,DUO,-160.04999999999998,-61.349999999999994,-2.500000000000028,453.09999999999997,325.0,443.0,481.09999999999997,674.8,1,0,0,True,True,False,False,False,True,1,0,7,0,1,1
2034,2018-10-20 06:30:55.574,2205,2890665373,CLASSIC,MATCHED_GAME,8.20.249.1952,11,NA1,400,11,2018-10-20,8.2,5,226905149,226905149,NA1,/v1/stats/player_history/NA1/226905149,NA1,3632,64811789,Channsanity,22,SILVER,11,4,20,18,0,19535,4008,12987,4,1,False,False,False,False,False,False,15097,13625,0,3031,1419,3153,3085,3111,0,3340,1,7,662,4,2,926,11513,4610,14831,154,0,135,0,5,0,8005,2147,1397,750,9111,1049,540,0,9103,15,30,0,8017,1655,0,0,8236,28,0,0,8233,23,30,0,8000,8200,204923,24650,16116,0,0,0,0,0,0,0,0,0,0,0,0,54,228815,30737,32646,10430,71,0,0,3678,1,0,12378,1476,1699,2,0,38,0,4,12,True,100,1.3,2.6,2.2,2.0,,,,,,,,,607.7,1031.7,721.4,1580.6,233.6,349.0,499.29999999999995,503.8,JUNGLE,5,NONE,,,,,325.9,531.3,610.1,675.4,1,0,0,True,True,False,False,False,True,1,0,7,0,1,1
2040,2018-10-20 07:13:57.427,2244,2890682869,CLASSIC,MATCHED_GAME,8.20.249.1952,11,NA1,400,11,2018-10-20,8.2,1,218766345,218766345,NA1,/v1/stats/player_history/NA1/218766345,NA1,3776,61079726,Skeevo,21,BRONZE,4,7,13,17,0,18890,11439,9845,7,1,False,True,False,False,False,False,15977,14800,1,3035,3142,3147,3006,3094,3071,3340,2,11,694,7,2,746,7577,1789,9267,12,0,9,0,1,0,8128,3045,0,0,8139,1622,0,0,8138,18,0,0,8135,841,4,0,8234,40,0,0,8226,250,672,0,8100,8200,206218,47043,13328,0,0,0,0,0,0,0,0,0,0,0,0,11,214833,49196,22637,6112,242,0,0,252,2,0,1038,364,42,4,0,21,0,5,7,False,100,6.7,5.7,6.0,7.8,0.65,-0.199999999999999,0.199999999999999,2.3,-107.90000000000003,148.7,261.90000000000003,-594.3,230.3,639.3,891.9000000000001,381.2,297.0,336.9,441.6,693.0,BOTTOM,1,DUO_CARRY,47.70000000000002,60.849999999999966,7.499999999999943,366.09999999999997,340.1,383.2,588.3,634.0,0,0,2,False,True,True,False,False,False,1,0,5,0,0,1
2041,2018-10-20 07:13:57.427,2244,2890682869,CLASSIC,MATCHED_GAME,8.20.249.1952,11,NA1,400,11,2018-10-20,8.2,2,231710330,231710330,NA1,/v1/stats/player_history/NA1/231710330,NA1,3460,73012371,jokokoloko,78,SILVER,12,4,6,17,0,3508,1241,40511,6,0,False,False,False,False,False,False,12063,12075,0,3742,1053,3025,3065,3047,3133,3363,2,5,0,2,1,648,9192,2582,4634,4,0,0,0,2,0,8437,660,731,0,8473,666,0,0,8472,0,0,0,8453,352,1186,0,8226,250,722,0,8210,12,0,0,8400,8200,135327,16671,16924,0,0,0,0,0,0,0,0,0,0,0,0,50,145213,19277,22164,2562,182,0,0,4420,1,0,694,24,606,1,0,25,1,0,12,False,100,3.2,5.4,5.9,6.6,-4.9,-2.8,-1.6,3.399999999999999,-170.2,-1427.8999999999999,-1783.1,-1686.6,464.3,319.9,677.4,786.4,200.3,375.7,307.29999999999995,464.8,TOP,2,SOLO,-168.5,41.79999999999998,37.19999999999996,341.80000000000007,377.3,531.4,488.9,675.2,0,0,2,False,True,True,False,False,False,1,0,5,0,0,1
2042,2018-10-20 07:13:57.427,2244,2890682869,CLASSIC,MATCHED_GAME,8.20.249.1952,11,NA1,400,11,2018-10-20,8.2,3,37013139,37013139,NA1,/v1/stats/player_history/NA/37013139,NA,1447,23037187,Fláy ,412,SILVER,4,14,14,16,0,4268,1190,30865,7,0,False,False,False,False,False,False,10754,10475,0,3117,3194,3069,3109,3512,0,3364,0,2,0,0,1,601,25442,8914,7304,0,0,0,0,3,0,8437,284,298,0,8473,705,0,0,8444,1257,0,0,8451,286,0,0,8224,460,0,0,8237,214,0,0,8400,8200,6492,1360,20610,0,0,0,0,0,0,0,0,0,0,0,0,50,35233,11334,28677,3623,27,0,0,204,1,0,3299,1059,761,0,0,76,1,4,32,False,100,0.1,0.5,1.3,0.8,0.65,-0.199999999999999,0.199999999999999,2.3,-107.90000000000003,148.7,261.90000000000003,-594.3,268.1,762.7,1225.1,393.2,180.1,299.4,295.0,371.8,BOTTOM,3,DUO_SUPPORT,47.70000000000002,60.849999999999966,7.499999999999943,366.09999999999997,304.2,360.9,523.5,588.8,0,0,2,False,True,True,False,False,False,1,0,5,0,0,1
2043,2018-10-20 07:13:57.427,2244,2890682869,CLASSIC,MATCHED_GAME,8.20.249.1952,11,NA1,400,11,2018-10-20,8.2,4,36877032,36877032,NA1,/v1/stats/player_history/NA/36877032,NA,3776,22928658,iKledYouNot,91,SILVER,14,4,8,15,0,585,328,18952,9,1,False,False,False,False,False,False,11911,10500,0,3142,3044,3067,3147,3111,1053,3364,1,8,642,4,2,401,179,179,10822,9,0,5,0,4,0,8128,1331,0,0,8143,805,0,0,8138,18,0,0,8106,4,0,0,9111,1227,320,0,8014,669,0,0,8100,8000,128745,27980,20941,0,0,0,0,0,0,0,0,0,0,0,0,11,130424,29140,32077,4873,146,0,0,335,1,0,1499,981,314,0,0,32,2,8,9,False,100,4.4,6.0,2.9,1.4,-2.399999999999999,1.1,0.29999999999999905,-1.8,-43.99999999999997,-75.30000000000001,-131.3,-81.20000000000005,391.3,700.5,1191.2,1030.8,215.89999999999998,339.9,368.3,271.6,MIDDLE,4,SOLO,-137.39999999999998,88.59999999999998,-224.70000000000002,-71.19999999999999,361.0,457.79999999999995,341.79999999999995,208.0,0,0,2,False,True,True,False,False,False,1,0,5,0,0,1
2044,2018-10-20 07:13:57.427,2244,2890682869,CLASSIC,MATCHED_GAME,8.20.249.1952,11,NA1,400,11,2018-10-20,8.2,5,226905149,226905149,NA1,/v1/stats/player_history/NA1/226905149,NA1,3632,64811789,Channsanity,157,SILVER,11,4,6,17,0,10819,446,26691,7,0,False,False,False,False,False,False,13993,13325,0,1419,3046,3031,3053,3047,0,3340,0,4,525,0,1,780,15402,1134,6537,149,0,115,0,5,0,8005,1530,1118,411,9111,314,200,0,9103,18,20,0,8014,310,0,0,8143,360,0,0,8106,4,0,0,8000,8100,219921,14282,21806,0,0,0,0,0,0,0,0,0,0,0,0,16,245624,17376,28620,7230,119,0,0,639,1,0,10300,1958,275,0,0,31,2,2,14,False,100,0.5,0.6000000000000001,7.7,4.0,0.4,0.2,3.0,-0.799999999999999,113.4,104.10000000000002,-221.5,-64.0,574.4,833.8,813.6,665.8,240.7,351.5,499.6,345.8,JUNGLE,5,NONE,63.80000000000001,-100.30000000000001,52.099999999999966,-365.59999999999997,365.3,448.0,646.5,301.8,0,0,2,False,True,True,False,False,False,1,0,5,0,0,1
2107,2018-10-21 02:34:02.871,1322,2891152843,CLASSIC,MATCHED_GAME,8.20.249.1952,11,NA1,400,11,2018-10-21,8.2,8,218766345,218766345,NA1,/v1/stats/player_history/NA1/218766345,NA1,3776,61079726,Skeevo,21,BRONZE,4,7,3,11,0,3594,2185,3497,6,0,False,False,,,False,False,7178,6000,0,1055,3142,2003,1001,3134,3133,3340,0,1,621,0,1,398,1155,425,3808,0,0,0,0,8,0,8128,350,0,0,8139,629,0,0,8138,3,0,0,8135,149,3,0,8234,19,0,0,8226,250,214,0,8100,8200,71631,10861,5850,0,0,0,0,0,0,0,0,0,0,0,0,3,72878,11286,10515,1514,151,0,0,41,3,0,91,0,855,1,0,7,0,0,4,False,200,7.3,6.1,,,,,,,,,,,318.79999999999995,727.8,,,250.6,311.0,,,BOTTOM,8,DUO_CARRY,,,,,331.9,351.3,,,0,0,1,False,True,True,False,True,False,0,1,2,0,0,1
2108,2018-10-21 02:34:02.871,1322,2891152843,CLASSIC,MATCHED_GAME,8.20.249.1952,11,NA1,400,11,2018-10-21,8.2,9,37986663,37986663,NA1,/v1/stats/player_history/NA/37986663,NA,3632,23924232,Sheldor,40,BRONZE,4,3,2,10,0,943,126,2023,2,0,False,False,,,False,False,4845,4400,0,2424,3092,2055,3113,1001,3114,3364,0,1,0,0,1,1170,17511,4036,3180,4,0,0,0,9,0,8214,385,139,0,8226,250,195,0,8210,0,0,0,8237,203,0,0,8347,0,0,0,8313,0,0,0,8200,8300,2058,395,1056,0,0,0,0,0,0,0,0,0,0,0,0,24,19569,4431,4530,393,11,0,0,128,4,0,0,0,294,0,0,30,6,1,16,False,200,0.1,1.0,,,,,,,,,,,94.80000000000001,219.2,,,125.69999999999999,266.4,,,BOTTOM,9,DUO_SUPPORT,,,,,180.0,421.9,,,0,0,1,False,True,True,False,True,False,0,1,2,0,0,1
2109,2018-10-21 02:34:02.871,1322,2891152843,CLASSIC,MATCHED_GAME,8.20.249.1952,11,NA1,400,11,2018-10-21,8.2,10,38364439,38364439,NA1,/v1/stats/player_history/NA/38364439,NA,3632,24132946,DrArchadium,2,SILVER,4,11,3,13,0,20713,198,11099,2,0,False,False,,,False,False,7942,7375,0,2031,3158,3800,1401,1031,0,3364,1,4,0,4,1,1080,19939,426,2931,92,0,68,0,10,0,8124,149,0,0,8126,188,0,0,8138,7,0,0,8105,11,4,0,8234,23,0,0,8232,3,50,0,8100,8200,69680,4133,14250,0,0,0,0,0,0,0,0,0,0,0,0,7,109266,7498,18030,5972,29,0,0,648,1,0,19646,2938,848,1,0,23,5,2,8,False,200,0.1,2.8,,,,,,,,,,,610.5,942.3,,,284.6,411.1,,,JUNGLE,10,NONE,,,,,348.6,569.4,,,0,0,1,False,True,True,False,True,False,0,1,2,0,0,1
2129,2018-10-21 02:39:36.865,1675,2891137858,CLASSIC,MATCHED_GAME,8.20.249.1952,11,NA1,400,11,2018-10-21,8.2,10,226905149,226905149,NA1,/v1/stats/player_history/NA1/226905149,NA1,3632,64811789,Channsanity,22,SILVER,11,4,7,14,0,11213,0,8171,9,0,False,False,False,False,False,False,7201,7050,0,1419,1001,3153,1051,1042,0,3340,0,0,171,0,0,321,6396,1573,5002,71,4,52,0,10,0,8005,338,309,29,9111,104,140,0,9103,22,0,0,8014,57,0,0,8236,14,0,0,8233,17,30,0,8000,8200,94763,6840,16723,0,0,0,0,0,0,0,0,0,0,0,0,26,110317,8839,22893,5956,56,0,0,2321,1,0,9157,425,1167,0,0,24,1,1,9,False,200,0.30000000000000004,2.2,,,,,,,,,,,659.5,793.9,,,174.7,239.5,,,JUNGLE,10,NONE,,,,,213.9,381.0,,,0,0,2,False,False,True,False,False,False,0,0,2,0,0,1
2139,2018-10-21 02:04:28.398,1635,2891125446,CLASSIC,MATCHED_GAME,8.20.249.1952,11,NA1,400,11,2018-10-21,8.2,10,226905149,226905149,NA1,/v1/stats/player_history/NA1/226905149,NA1,3632,64811789,Channsanity,236,SILVER,7,4,6,14,0,1537,1537,9351,4,1,False,False,False,False,False,False,9269,8725,0,3071,3111,3153,1051,1055,1042,3340,1,5,406,4,2,969,3625,1355,7817,3,3,0,0,10,0,8005,1725,1231,493,9111,968,220,0,9103,16,0,0,8014,326,0,0,8143,357,0,0,8106,4,0,0,8000,8100,99112,16034,10618,0,0,0,0,0,0,0,0,0,0,0,0,2,104582,17389,20395,4084,167,0,0,19,2,0,1845,0,1960,0,0,21,1,1,10,False,200,5.7,6.9,,,1.5,2.199999999999999,,,51.29999999999997,94.79999999999995,,,309.9,822.7,,,233.20000000000002,409.9,,,MIDDLE,10,SOLO,81.0,103.1,,,466.9,514.8,,,0,0,1,False,True,True,False,False,False,0,0,1,0,0,1
2180,2018-10-22 00:09:07.855,2087,2891966591,CLASSIC,MATCHED_GAME,8.20.249.1952,11,NA1,400,11,2018-10-22,8.2,1,218766345,218766345,NA1,/v1/stats/player_history/NA1/218766345,NA1,3776,61079726,Skeevo,15,BRONZE,4,7,7,17,0,17305,8463,5941,2,2,False,False,True,False,False,True,16212,15210,0,3072,3006,2421,3095,3031,3046,3363,3,12,945,6,3,980,1840,132,6086,5,4,0,0,1,0,8021,2552,0,0,9111,1467,380,0,9104,16,0,0,8014,736,0,0,8234,28,0,0,8236,28,0,0,8000,8200,209436,29376,10337,0,0,0,0,0,0,0,0,0,0,0,0,2,213252,30718,16619,6339,262,0,0,98,3,1,1975,1209,195,2,0,38,2,1,12,True,100,7.5,7.699999999999999,8.1,,0.75,0.649999999999999,1.699999999999999,,-105.94999999999999,-21.30000000000001,-104.19999999999995,,127.80000000000001,573.5,589.7,,275.4,374.29999999999995,558.3,,BOTTOM,1,DUO_CARRY,35.650000000000006,-31.200000000000017,179.3,,307.9,396.3,612.5,,1,0,3,True,False,True,True,True,True,1,1,7,0,1,1
2205,2018-10-22 03:32:59.139,2109,2892109436,CLASSIC,MATCHED_GAME,8.20.249.1952,11,NA1,400,11,2018-10-22,8.2,6,218766345,218766345,NA1,/v1/stats/player_history/NA1/218766345,NA1,3776,61079726,Skeevo,15,BRONZE,4,7,20,17,0,14405,11867,9462,5,0,False,False,True,False,False,False,15072,13300,0,1036,3006,3095,3046,3094,3026,3363,2,4,567,2,1,643,3630,1311,5173,16,0,4,0,6,0,8021,3265,0,0,9111,1221,480,0,9104,18,0,0,8014,565,0,0,8234,29,0,0,8236,28,0,0,8000,8200,185182,23133,10935,0,0,0,0,0,0,0,0,0,0,0,0,0,189340,24972,17250,5885,276,0,0,1,3,0,527,527,1141,3,0,23,2,2,9,True,200,6.300000000000001,8.600000000000001,9.0,7.4,0.5,1.7000000000000002,3.65,1.1,36.8,-9.249999999999972,-324.55000000000007,-373.0,237.89999999999998,461.9,608.2,834.0,234.0,393.9,605.0999999999999,434.8,BOTTOM,6,DUO_CARRY,-53.099999999999994,-40.25,214.89999999999998,152.9000000000001,260.0,418.79999999999995,744.0,577.2,0,0,1,False,False,False,True,True,False,3,1,10,0,1,1
2206,2018-10-22 03:32:59.139,2109,2892109436,CLASSIC,MATCHED_GAME,8.20.249.1952,11,NA1,400,11,2018-10-22,8.2,7,231710330,231710330,NA1,/v1/stats/player_history/NA1/231710330,NA1,3460,73012371,jokokoloko,201,SILVER,14,4,20,16,0,700,700,19781,6,0,False,False,False,False,False,False,10158,8825,0,1028,3109,3401,3110,3047,1033,3364,0,2,0,0,1,571,10862,8570,6562,0,0,0,0,7,0,8465,3557,0,0,8463,1998,0,0,8429,71,23,12,8453,445,340,0,8226,250,646,0,8210,12,0,0,8400,8200,11870,1933,9270,0,0,0,0,0,0,0,0,0,0,0,0,54,39249,12187,17888,4408,67,0,0,816,5,0,16516,1683,2055,0,0,61,1,3,34,True,200,0.9,2.7,2.5,1.2,0.5,1.7000000000000002,3.65,1.1,36.8,-9.249999999999972,-324.55000000000007,-373.0,259.1,430.9,711.0999999999999,775.4,142.4,228.8,443.70000000000005,298.0,BOTTOM,7,DUO_SUPPORT,-53.099999999999994,-40.25,214.89999999999998,152.9000000000001,254.1,310.1,600.0,775.2,0,0,1,False,False,False,True,True,False,3,1,10,0,1,1
2207,2018-10-22 03:32:59.139,2109,2892109436,CLASSIC,MATCHED_GAME,8.20.249.1952,11,NA1,400,11,2018-10-22,8.2,8,37545502,37545502,NA1,/v1/stats/player_history/NA/37545502,NA,3776,23455234,BokuWaHenry,104,GOLD,11,4,8,18,0,26187,6087,20164,6,2,False,False,True,False,False,False,17323,12775,2,2032,1412,3095,3006,3071,3046,3340,2,16,499,10,5,550,9538,1346,7239,116,5,78,0,8,1,8128,2650,0,0,8143,718,0,0,8138,18,0,0,8105,14,5,0,9104,15,50,0,9111,2400,480,0,8100,8000,188614,26171,23241,0,0,0,0,0,0,0,0,0,0,1,0,35,213127,29920,32293,9853,101,0,0,1090,1,1,14974,2402,1812,2,0,37,2,0,14,True,200,0.2,3.9,4.1,3.8,0.2,3.7,0.7000000000000001,2.599999999999999,-111.9,-287.3,-270.19999999999993,-256.39999999999986,655.9,665.9,1174.8000000000002,1465.4,241.0,448.1,533.9,915.0,JUNGLE,8,NONE,32.5,-40.799999999999955,-135.60000000000002,124.40000000000009,329.1,502.6,590.0999999999999,908.2,0,0,1,False,False,False,True,True,False,3,1,10,0,1,1
2208,2018-10-22 03:32:59.139,2109,2892109436,CLASSIC,MATCHED_GAME,8.20.249.1952,11,NA1,400,11,2018-10-22,8.2,9,36877032,36877032,NA1,/v1/stats/player_history/NA/36877032,NA,3776,22928658,iKledYouNot,134,SILVER,14,4,15,17,0,4191,3210,9695,6,0,False,False,False,False,False,False,13961,12375,0,3157,1056,1058,3102,3285,3020,3363,3,9,0,4,1,581,124611,27925,4508,8,4,4,0,9,0,8214,1780,0,0,8226,250,1740,0,8233,23,30,0,8237,536,0,0,8139,1156,0,0,8106,5,0,0,8200,8100,9049,1460,9403,0,0,0,0,0,0,0,0,0,0,0,0,38,137985,31015,15524,1738,169,0,0,479,1,0,4324,1629,1612,1,0,29,3,4,15,True,200,5.7,4.4,6.1,1.4,,,,,,,,,305.3,465.8,530.4,501.8,297.5,276.8,577.4,385.2,MIDDLE,9,SOLO,,,,,429.6,377.8,557.5,616.2,0,0,1,False,False,False,True,True,False,3,1,10,0,1,1
2220,2018-10-22 04:44:30.366,1726,2892181521,CLASSIC,MATCHED_GAME,8.20.249.1952,11,NA1,400,11,2018-10-22,8.2,1,218766345,218766345,NA1,/v1/stats/player_history/NA1/218766345,NA1,3776,61079726,Skeevo,15,BRONZE,4,7,15,14,0,12372,6139,4530,5,1,False,True,True,False,True,False,12422,11375,1,1055,3006,2421,3046,3031,3095,3364,2,9,580,3,2,598,0,0,5389,4,0,4,0,1,0,8021,2005,0,0,9111,773,480,0,9104,16,10,0,8014,351,0,0,8234,29,0,0,8236,14,0,0,8000,8200,96516,18234,7158,0,0,0,0,0,0,0,0,0,0,0,0,6,99944,19644,13943,3477,134,0,0,202,2,0,3428,1409,1394,3,0,8,1,2,4,True,100,4.6,5.800000000000001,,,,,,,,,,,275.29999999999995,472.29999999999995,,,276.4,432.6,,,MIDDLE,1,DUO,,,,,295.4,435.0,,,1,0,1,True,True,True,True,True,True,2,1,10,0,1,1
2221,2018-10-22 04:44:30.366,1726,2892181521,CLASSIC,MATCHED_GAME,8.20.249.1952,11,NA1,400,11,2018-10-22,8.2,2,231710330,231710330,NA1,/v1/stats/player_history/NA1/231710330,NA1,3460,73012371,jokokoloko,245,SILVER,12,4,11,16,0,4506,3549,9778,4,1,False,False,False,False,False,True,12100,11785,0,2031,3135,3115,3100,3020,3145,3363,4,8,0,2,2,587,106784,16384,10464,8,4,4,0,2,0,8112,949,0,0,8143,586,0,0,8138,30,0,0,8135,3098,5,0,8226,250,896,0,8210,20,0,0,8100,8200,16401,2279,7474,0,0,0,0,0,0,0,0,0,0,0,0,17,128591,18792,18481,5722,171,0,0,388,1,0,5405,128,542,3,0,26,1,1,11,True,100,5.9,7.300000000000001,,,,,,,,,,,357.9,542.6999999999999,,,280.79999999999995,370.0,,,MIDDLE,2,DUO,,,,,400.70000000000005,554.9000000000001,,,1,0,1,True,True,True,True,True,True,2,1,10,0,1,1
2222,2018-10-22 04:44:30.366,1726,2892181521,CLASSIC,MATCHED_GAME,8.20.249.1952,11,NA1,400,11,2018-10-22,8.2,3,38364439,38364439,NA1,/v1/stats/player_history/NA/38364439,NA,3632,24132946,DrArchadium,56,SILVER,4,11,16,15,0,27967,3637,13269,4,1,False,False,False,True,True,False,12695,12150,1,1412,1043,3144,3111,3026,3147,3340,3,9,0,4,3,876,7815,1796,9670,106,10,71,0,3,0,8008,1,50,0,8009,2666,221,0,9104,11,50,0,8014,626,0,0,8224,735,0,0,8234,39,0,0,8000,8200,128996,20605,10992,0,0,0,0,0,0,0,0,0,0,0,0,175,150202,23182,22392,9664,38,0,0,746,1,1,13390,780,1728,1,0,27,1,4,10,True,100,0.899999999999999,1.6,,,0.7000000000000001,0.199999999999999,,,-299.59999999999997,-115.59999999999997,,,518.5,879.2,,,287.3,470.9,,,JUNGLE,3,NONE,30.0,-124.79999999999998,,,390.1,451.0,,,1,0,1,True,True,True,True,True,True,2,1,10,0,1,1
2235,2018-10-22 04:17:15.927,977,2892159853,CLASSIC,MATCHED_GAME,8.20.249.1952,11,NA1,400,11,2018-10-22,8.2,6,218766345,218766345,NA1,/v1/stats/player_history/NA1/218766345,NA1,3776,61079726,Skeevo,15,BRONZE,4,7,0,8,0,0,0,2132,4,0,False,False,,,False,False,4411,3975,0,1055,3095,2055,1001,1042,0,3340,0,0,231,0,0,495,99,99,1487,0,0,0,0,6,0,8021,397,0,0,9111,0,0,0,9104,0,0,0,8014,71,0,0,8234,17,0,0,8236,4,0,0,8000,8200,41705,6451,4724,0,0,0,0,0,0,0,0,0,0,0,0,0,41804,6550,6212,1013,112,0,0,0,2,0,0,0,0,0,0,6,1,1,3,False,200,7.6,,,,0.259999999999999,,,,49.64000000000003,,,,217.9,,,,247.5,,,,NONE,6,DUO_SUPPORT,-22.06000000000003,,,,306.0,,,,0,0,0,False,False,False,False,False,False,0,0,0,0,0,1
2236,2018-10-22 04:17:15.927,977,2892159853,CLASSIC,MATCHED_GAME,8.20.249.1952,11,NA1,400,11,2018-10-22,8.2,7,231710330,231710330,NA1,/v1/stats/player_history/NA1/231710330,NA1,3460,73012371,jokokoloko,84,SILVER,12,4,1,10,0,454,454,2338,4,0,False,False,,,False,False,5158,4425,0,2031,3146,1001,1054,0,0,3363,0,1,0,0,1,366,35242,5226,509,0,0,0,0,7,0,8112,593,0,0,8143,210,0,0,8138,4,0,0,8135,462,2,0,8234,18,0,0,8237,213,0,0,8100,8200,12996,1505,7673,0,0,0,0,0,0,0,0,0,0,0,0,2,51239,6731,8721,1485,99,0,0,54,1,0,3000,0,538,0,0,17,1,1,5,False,200,5.3,,,,0.259999999999999,,,,49.64000000000003,,,,420.79999999999995,,,,290.7,,,,NONE,7,DUO_SUPPORT,-22.06000000000003,,,,366.7,,,,0,0,0,False,False,False,False,False,False,0,0,0,0,0,1
